r_bohr,u_c,V_H_c
0.15400,-3.03945628e-01,1.09171433e+00
0.15600,-3.13680150e-01,1.09125031e+00
0.15800,-3.23212779e-01,1.09078281e+00
0.16000,-3.32541055e-01,1.09031105e+00
0.16200,-3.41662760e-01,1.08983428e+00
0.16400,-3.50575906e-01,1.08935180e+00
0.16600,-3.59278729e-01,1.08886298e+00
0.16800,-3.67769673e-01,1.08836724e+00
0.17000,-3.76047388e-01,1.08786403e+00
0.17200,-3.84110717e-01,1.08735285e+00
0.17400,-3.91958689e-01,1.08683326e+00
0.17600,-3.99590510e-01,1.08630485e+00
0.17800,-4.07005556e-01,1.08576725e+00
0.18000,-4.14203368e-01,1.08522013e+00
0.18200,-4.21183639e-01,1.08466322e+00
0.18400,-4.27946212e-01,1.08409626e+00
0.18600,-4.34491071e-01,1.08351903e+00
0.18800,-4.40818335e-01,1.08293137e+00
0.19000,-4.46928251e-01,1.08233311e+00
0.19200,-4.52821192e-01,1.08172414e+00
0.19400,-4.58497643e-01,1.08110438e+00
0.19600,-4.63958205e-01,1.08047376e+00
0.19800,-4.69203583e-01,1.07983226e+00
0.20000,-4.74234582e-01,1.07917987e+00
0.20200,-4.79052104e-01,1.07851661e+00
0.20400,-4.83657142e-01,1.07784251e+00
0.20600,-4.88050774e-01,1.07715765e+00
0.20800,-4.92234162e-01,1.07646210e+00
0.21000,-4.96208544e-01,1.07575597e+00
0.21200,-4.99975233e-01,1.07503938e+00
0.21400,-5.03535609e-01,1.07431246e+00
0.21600,-5.06891120e-01,1.07357538e+00
0.21800,-5.10043274e-01,1.07282830e+00
0.22000,-5.12993639e-01,1.07207140e+00
0.22200,-5.15743837e-01,1.07130489e+00
0.22400,-5.18295543e-01,1.07052896e+00
0.22600,-5.20650478e-01,1.06974384e+00
0.22800,-5.22810411e-01,1.06894977e+00
0.23000,-5.24777153e-01,1.06814697e+00
0.23200,-5.26552553e-01,1.06733570e+00
0.23400,-5.28138499e-01,1.06651621e+00
0.23600,-5.29536913e-01,1.06568876e+00
0.23800,-5.30749749e-01,1.06485363e+00
0.24000,-5.31778990e-01,1.06401109e+00
0.24200,-5.32626647e-01,1.06316142e+00
0.24400,-5.33294756e-01,1.06230490e+00
0.24600,-5.33785376e-01,1.06144182e+00
0.24800,-5.34100586e-01,1.06057248e+00
0.25000,-5.34242486e-01,1.05969716e+00
0.25200,-5.34213192e-01,1.05881616e+00
0.25400,-5.34014835e-01,1.05792978e+00
0.25600,-5.33649559e-01,1.05703831e+00
0.25800,-5.33119523e-01,1.05614206e+00
0.26000,-5.32426893e-01,1.05524132e+00
0.26200,-5.31573847e-01,1.05433640e+00
0.26400,-5.30562569e-01,1.05342758e+00
0.26600,-5.29395248e-01,1.05251516e+00
0.26800,-5.28074079e-01,1.05159945e+00
0.27000,-5.26601262e-01,1.05068073e+00
0.27200,-5.24978997e-01,1.04975929e+00
0.27400,-5.23209487e-01,1.04883543e+00
0.27600,-5.21294933e-01,1.04790943e+00
0.27800,-5.19237538e-01,1.04698157e+00
0.28000,-5.17039501e-01,1.04605213e+00
0.28200,-5.14703017e-01,1.04512139e+00
0.28400,-5.12230281e-01,1.04418962e+00
0.28600,-5.09623480e-01,1.04325710e+00
0.28800,-5.06884797e-01,1.04232407e+00
0.29000,-5.04016408e-01,1.04139082e+00
0.29200,-5.01020483e-01,1.04045758e+00
0.29400,-4.97899183e-01,1.03952462e+00
0.29600,-4.94654662e-01,1.03859218e+00
0.29800,-4.91289063e-01,1.03766050e+00
0.30000,-4.87804521e-01,1.03672982e+00
0.30200,-4.84203161e-01,1.03580038e+00
0.30400,-4.80487096e-01,1.03487240e+00
0.30600,-4.76658428e-01,1.03394609e+00
0.30800,-4.72719247e-01,1.03302169e+00
0.31000,-4.68671632e-01,1.03209940e+00
0.31200,-4.64517649e-01,1.03117942e+00
0.31400,-4.60259348e-01,1.03026196e+00
0.31600,-4.55898770e-01,1.02934721e+00
0.31800,-4.51437939e-01,1.02843537e+00
0.32000,-4.46878866e-01,1.02752662e+00
0.32200,-4.42223548e-01,1.02662112e+00
0.32400,-4.37473964e-01,1.02571907e+00
0.32600,-4.32632083e-01,1.02482063e+00
0.32800,-4.27699854e-01,1.02392596e+00
0.33000,-4.22679212e-01,1.02303521e+00
0.33200,-4.17572078e-01,1.02214854e+00
0.33400,-4.12380354e-01,1.02126609e+00
0.33600,-4.07105927e-01,1.02038801e+00
0.33800,-4.01750667e-01,1.01951442e+00
0.34000,-3.96316430e-01,1.01864547e+00
0.34200,-3.90805050e-01,1.01778127e+00
0.34400,-3.85218349e-01,1.01692194e+00
0.34600,-3.79558130e-01,1.01606759e+00
0.34800,-3.73826179e-01,1.01521834e+00
0.35000,-3.68024263e-01,1.01437429e+00
0.35200,-3.62154135e-01,1.01353553e+00
0.35400,-3.56217527e-01,1.01270216e+00
0.35600,-3.50216157e-01,1.01187427e+00
0.35800,-3.44151723e-01,1.01105194e+00
0.36000,-3.38025905e-01,1.01023525e+00
0.36200,-3.31840367e-01,1.00942427e+00
0.36400,-3.25596755e-01,1.00861908e+00
0.36600,-3.19296696e-01,1.00781973e+00
0.36800,-3.12941801e-01,1.00702628e+00
0.37000,-3.06533660e-01,1.00623880e+00
0.37200,-3.00073850e-01,1.00545733e+00
0.37400,-2.93563927e-01,1.00468191e+00
0.37600,-2.87005429e-01,1.00391260e+00
0.37800,-2.80399878e-01,1.00314942e+00
0.38000,-2.73748776e-01,1.00239242e+00
0.38200,-2.67053611e-01,1.00164162e+00
0.38400,-2.60315849e-01,1.00089704e+00
0.38600,-2.53536941e-01,1.00015872e+00
0.38800,-2.46718320e-01,9.99426659e-01
0.39000,-2.39861401e-01,9.98700884e-01
0.39200,-2.32967582e-01,9.97981401e-01
0.39400,-2.26038244e-01,9.97268217e-01
0.39600,-2.19074748e-01,9.96561337e-01
0.39800,-2.12078441e-01,9.95860761e-01
0.40000,-2.05050651e-01,9.95166486e-01
0.40200,-1.97992690e-01,9.94478504e-01
0.40400,-1.90905851e-01,9.93796808e-01
0.40600,-1.83791412e-01,9.93121384e-01
0.40800,-1.76650633e-01,9.92452216e-01
0.41000,-1.69484757e-01,9.91789287e-01
0.41200,-1.62295012e-01,9.91132575e-01
0.41400,-1.55082606e-01,9.90482055e-01
0.41600,-1.47848735e-01,9.89837702e-01
0.41800,-1.40594573e-01,9.89199485e-01
0.42000,-1.33321283e-01,9.88567373e-01
0.42200,-1.26030009e-01,9.87941331e-01
0.42400,-1.18721878e-01,9.87321323e-01
0.42600,-1.11398003e-01,9.86707310e-01
0.42800,-1.04059480e-01,9.86099250e-01
0.43000,-9.67073902e-02,9.85497100e-01
0.43200,-8.93427971e-02,9.84900813e-01
0.43400,-8.19667501e-02,9.84310344e-01
0.43600,-7.45802827e-02,9.83725642e-01
0.43800,-6.71844131e-02,9.83146655e-01
0.44000,-5.97801441e-02,9.82573331e-01
0.44200,-5.23684634e-02,9.82005615e-01
0.44400,-4.49503437e-02,9.81443449e-01
0.44600,-3.75267425e-02,9.80886776e-01
0.44800,-3.00986030e-02,9.80335536e-01
0.45000,-2.26668532e-02,9.79789668e-01
0.45200,-1.52324068e-02,9.79249109e-01
0.45400,-7.79616320e-03,9.78713795e-01
0.45600,-3.59007170e-04,9.78183660e-01
0.45800,7.07819054e-03,9.77658638e-01
0.46000,1.45145733e-02,9.77138662e-01
0.46200,2.19492983e-02,9.76623662e-01
0.46400,2.93815368e-02,9.76113569e-01
0.46600,3.68104735e-02,9.75608311e-01
0.46800,4.42353068e-02,9.75107818e-01
0.47000,5.16552486e-02,9.74612015e-01
0.47200,5.90695239e-02,9.74120829e-01
0.47400,6.64773711e-02,9.73634186e-01
0.47600,7.38780416e-02,9.73152012e-01
0.47800,8.12707998e-02,9.72674229e-01
0.48000,8.86549227e-02,9.72200761e-01
0.48200,9.60297002e-02,9.71731532e-01
0.48400,1.03394435e-01,9.71266463e-01
0.48600,1.10748441e-01,9.70805478e-01
0.48800,1.18091046e-01,9.70348496e-01
0.49000,1.25421590e-01,9.69895439e-01
0.49200,1.32739423e-01,9.69446227e-01
0.49400,1.40043908e-01,9.69000782e-01
0.49600,1.47334422e-01,9.68559022e-01
0.49800,1.54610350e-01,9.68120868e-01
0.50000,1.61871092e-01,9.67686239e-01
0.50200,1.69116056e-01,9.67255054e-01
0.50400,1.76344663e-01,9.66827233e-01
0.50600,1.83556347e-01,9.66402694e-01
0.50800,1.90750549e-01,9.65981358e-01
0.51000,1.97926725e-01,9.65563142e-01
0.51200,2.05084339e-01,9.65147966e-01
0.51400,2.12222867e-01,9.64735749e-01
0.51600,2.19341795e-01,9.64326410e-01
0.51800,2.26440620e-01,9.63919867e-01
0.52000,2.33518848e-01,9.63516042e-01
0.52200,2.40575997e-01,9.63114852e-01
0.52400,2.47611594e-01,9.62716218e-01
0.52600,2.54625176e-01,9.62320059e-01
0.52800,2.61616290e-01,9.61926296e-01
0.53000,2.68584492e-01,9.61534849e-01
0.53200,2.75529350e-01,9.61145638e-01
0.53400,2.82450439e-01,9.60758585e-01
0.53600,2.89347344e-01,9.60373610e-01
0.53800,2.96219659e-01,9.59990636e-01
0.54000,3.03066988e-01,9.59609585e-01
0.54200,3.09888943e-01,9.59230378e-01
0.54400,3.16685146e-01,9.58852939e-01
0.54600,3.23455227e-01,9.58477192e-01
0.54800,3.30198825e-01,9.58103058e-01
0.55000,3.36915587e-01,9.57730464e-01
0.55200,3.43605169e-01,9.57359334e-01
0.55400,3.50267236e-01,9.56989592e-01
0.55600,3.56901460e-01,9.56621165e-01
0.55800,3.63507521e-01,9.56253979e-01
0.56000,3.70085108e-01,9.55887960e-01
0.56200,3.76633918e-01,9.55523037e-01
0.56400,3.83153655e-01,9.55159137e-01
0.56600,3.89644030e-01,9.54796188e-01
0.56800,3.96104765e-01,9.54434121e-01
0.57000,4.02535585e-01,9.54072864e-01
0.57200,4.08936225e-01,9.53712349e-01
0.57400,4.15306427e-01,9.53352506e-01
0.57600,4.21645940e-01,9.52993267e-01
0.57800,4.27954520e-01,9.52634564e-01
0.58000,4.34231930e-01,9.52276332e-01
0.58200,4.40477940e-01,9.51918502e-01
0.58400,4.46692327e-01,9.51561011e-01
0.58600,4.52874874e-01,9.51203793e-01
0.58800,4.59025371e-01,9.50846784e-01
0.59000,4.65143614e-01,9.50489921e-01
0.59200,4.71229408e-01,9.50133141e-01
0.59400,4.77282560e-01,9.49776382e-01
0.59600,4.83302886e-01,9.49419583e-01
0.59800,4.89290209e-01,9.49062683e-01
0.60000,4.95244355e-01,9.48705624e-01
0.60200,5.01165158e-01,9.48348345e-01
0.60400,5.07052459e-01,9.47990789e-01
0.60600,5.12906101e-01,9.47632898e-01
0.60800,5.18725937e-01,9.47274616e-01
0.61000,5.24511822e-01,9.46915886e-01
0.61200,5.30263620e-01,9.46556654e-01
0.61400,5.35981197e-01,9.46196865e-01
0.61600,5.41664427e-01,9.45836466e-01
0.61800,5.47313188e-01,9.45475404e-01
0.62000,5.52927363e-01,9.45113626e-01
0.62200,5.58506841e-01,9.44751082e-01
0.62400,5.64051515e-01,9.44387720e-01
0.62600,5.69561285e-01,9.44023493e-01
0.62800,5.75036054e-01,9.43658349e-01
0.63000,5.80475730e-01,9.43292242e-01
0.63200,5.85880226e-01,9.42925123e-01
0.63400,5.91249460e-01,9.42556947e-01
0.63600,5.96583354e-01,9.42187667e-01
0.63800,6.01881836e-01,9.41817239e-01
0.64000,6.07144836e-01,9.41445618e-01
0.64200,6.12372291e-01,9.41072761e-01
0.64400,6.17564141e-01,9.40698625e-01
0.64600,6.22720329e-01,9.40323167e-01
0.64800,6.27840804e-01,9.39946348e-01
0.65000,6.32925520e-01,9.39568126e-01
0.65200,6.37974432e-01,9.39188462e-01
0.65400,6.42987501e-01,9.38807317e-01
0.65600,6.47964692e-01,9.38424653e-01
0.65800,6.52905973e-01,9.38040433e-01
0.66000,6.57811317e-01,9.37654619e-01
0.66200,6.62680699e-01,9.37267177e-01
0.66400,6.67514099e-01,9.36878070e-01
0.66600,6.72311500e-01,9.36487265e-01
0.66800,6.77072890e-01,9.36094728e-01
0.67000,6.81798258e-01,9.35700427e-01
0.67200,6.86487598e-01,9.35304328e-01
0.67400,6.91140907e-01,9.34906400e-01
0.67600,6.95758186e-01,9.34506614e-01
0.67800,7.00339438e-01,9.34104938e-01
0.68000,7.04884671e-01,9.33701344e-01
0.68200,7.09393894e-01,9.33295802e-01
0.68400,7.13867120e-01,9.32888286e-01
0.68600,7.18304366e-01,9.32478768e-01
0.68800,7.22705650e-01,9.32067221e-01
0.69000,7.27070996e-01,9.31653620e-01
0.69200,7.31400428e-01,9.31237939e-01
0.69400,7.35693973e-01,9.30820155e-01
0.69600,7.39951664e-01,9.30400242e-01
0.69800,7.44173532e-01,9.29978179e-01
0.70000,7.48359615e-01,9.29553944e-01
0.70200,7.52509950e-01,9.29127513e-01
0.70400,7.56624580e-01,9.28698866e-01
0.70600,7.60703548e-01,9.28267983e-01
0.70800,7.64746901e-01,9.27834843e-01
0.71000,7.68754688e-01,9.27399428e-01
0.71200,7.72726960e-01,9.26961719e-01
0.71400,7.76663770e-01,9.26521698e-01
0.71600,7.80565175e-01,9.26079347e-01
0.71800,7.84431233e-01,9.25634651e-01
0.72000,7.88262005e-01,9.25187592e-01
0.72200,7.92057553e-01,9.24738156e-01
0.72400,7.95817942e-01,9.24286328e-01
0.72600,7.99543240e-01,9.23832092e-01
0.72800,8.03233515e-01,9.23375436e-01
0.73000,8.06888839e-01,9.22916346e-01
0.73200,8.10509285e-01,9.22454810e-01
0.73400,8.14094927e-01,9.21990815e-01
0.73600,8.17645844e-01,9.21524350e-01
0.73800,8.21162114e-01,9.21055404e-01
0.74000,8.24643817e-01,9.20583967e-01
0.74200,8.28091037e-01,9.20110029e-01
0.74400,8.31503858e-01,9.19633580e-01
0.74600,8.34882365e-01,9.19154612e-01
0.74800,8.38226647e-01,9.18673117e-01
0.75000,8.41536793e-01,9.18189086e-01
0.75200,8.44812894e-01,9.17702512e-01
0.75400,8.48055044e-01,9.17213389e-01
0.75600,8.51263335e-01,9.16721710e-01
0.75800,8.54437865e-01,9.16227470e-01
0.76000,8.57578730e-01,9.15730662e-01
0.76200,8.60686029e-01,9.15231284e-01
0.76400,8.63759862e-01,9.14729329e-01
0.76600,8.66800331e-01,9.14224794e-01
0.76800,8.69807538e-01,9.13717676e-01
0.77000,8.72781589e-01,9.13207971e-01
0.77200,8.75722589e-01,9.12695677e-01
0.77400,8.78630644e-01,9.12180792e-01
0.77600,8.81505863e-01,9.11663315e-01
0.77800,8.84348355e-01,9.11143243e-01
0.78000,8.87158230e-01,9.10620576e-01
0.78200,8.89935601e-01,9.10095314e-01
0.78400,8.92680580e-01,9.09567456e-01
0.78600,8.95393281e-01,9.09037004e-01
0.78800,8.98073819e-01,9.08503957e-01
0.79000,9.00722310e-01,9.07968316e-01
0.79200,9.03338871e-01,9.07430085e-01
0.79400,9.05923620e-01,9.06889263e-01
0.79600,9.08476677e-01,9.06345854e-01
0.79800,9.10998161e-01,9.05799859e-01
0.80000,9.13488192e-01,9.05251284e-01
0.80200,9.15946894e-01,9.04700129e-01
0.80400,9.18374389e-01,9.04146400e-01
0.80600,9.20770799e-01,9.03590099e-01
0.80800,9.23136250e-01,9.03031233e-01
0.81000,9.25470867e-01,9.02469804e-01
0.81200,9.27774774e-01,9.01905819e-01
0.81400,9.30048100e-01,9.01339283e-01
0.81600,9.32290971e-01,9.00770201e-01
0.81800,9.34503516e-01,9.00198579e-01
0.82000,9.36685862e-01,8.99624423e-01
0.82200,9.38838141e-01,8.99047741e-01
0.82400,9.40960481e-01,8.98468538e-01
0.82600,9.43053013e-01,8.97886823e-01
0.82800,9.45115868e-01,8.97302602e-01
0.83000,9.47149179e-01,8.96715883e-01
0.83200,9.49153077e-01,8.96126674e-01
0.83400,9.51127697e-01,8.95534984e-01
0.83600,9.53073170e-01,8.94940820e-01
0.83800,9.54989630e-01,8.94344192e-01
0.84000,9.56877214e-01,8.93745108e-01
0.84200,9.58736054e-01,8.93143579e-01
0.84400,9.60566286e-01,8.92539612e-01
0.84600,9.62368047e-01,8.91933219e-01
0.84800,9.64141472e-01,8.91324408e-01
0.85000,9.65886697e-01,8.90713191e-01
0.85200,9.67603860e-01,8.90099577e-01
0.85400,9.69293097e-01,8.89483577e-01
0.85600,9.70954546e-01,8.88865202e-01
0.85800,9.72588346e-01,8.88244462e-01
0.86000,9.74194633e-01,8.87621370e-01
0.86200,9.75773546e-01,8.86995937e-01
0.86400,9.77325225e-01,8.86368173e-01
0.86600,9.78849807e-01,8.85738091e-01
0.86800,9.80347433e-01,8.85105704e-01
0.87000,9.81818240e-01,8.84471022e-01
0.87200,9.83262370e-01,8.83834059e-01
0.87400,9.84679961e-01,8.83194826e-01
0.87600,9.86071154e-01,8.82553337e-01
0.87800,9.87436088e-01,8.81909605e-01
0.88000,9.88774903e-01,8.81263642e-01
0.88200,9.90087741e-01,8.80615461e-01
0.88400,9.91374741e-01,8.79965076e-01
0.88600,9.92636044e-01,8.79312500e-01
0.88800,9.93871790e-01,8.78657748e-01
0.89000,9.95082120e-01,8.78000831e-01
0.89200,9.96267176e-01,8.77341765e-01
0.89400,9.97427096e-01,8.76680563e-01
0.89600,9.98562023e-01,8.76017240e-01
0.89800,9.99672098e-01,8.75351809e-01
0.90000,1.00075746e+00,8.74684286e-01
0.90200,1.00181825e+00,8.74014684e-01
0.90400,1.00285461e+00,8.73343018e-01
0.90600,1.00386668e+00,8.72669302e-01
0.90800,1.00485460e+00,8.71993552e-01
0.91000,1.00581852e+00,8.71315783e-01
0.91200,1.00675857e+00,8.70636009e-01
0.91400,1.00767488e+00,8.69954245e-01
0.91600,1.00856762e+00,8.69270507e-01
0.91800,1.00943690e+00,8.68584810e-01
0.92000,1.01028288e+00,8.67897169e-01
0.92200,1.01110570e+00,8.67207599e-01
0.92400,1.01190549e+00,8.66516117e-01
0.92600,1.01268239e+00,8.65822737e-01
0.92800,1.01343655e+00,8.65127476e-01
0.93000,1.01416810e+00,8.64430349e-01
0.93200,1.01487718e+00,8.63731371e-01
0.93400,1.01556393e+00,8.63030560e-01
0.93600,1.01622850e+00,8.62327929e-01
0.93800,1.01687102e+00,8.61623497e-01
0.94000,1.01749162e+00,8.60917277e-01
0.94200,1.01809045e+00,8.60209288e-01
0.94400,1.01866765e+00,8.59499544e-01
0.94600,1.01922335e+00,8.58788062e-01
0.94800,1.01975769e+00,8.58074858e-01
0.95000,1.02027081e+00,8.57359948e-01
0.95200,1.02076285e+00,8.56643349e-01
0.95400,1.02123394e+00,8.55925076e-01
0.95600,1.02168422e+00,8.55205147e-01
0.95800,1.02211383e+00,8.54483578e-01
0.96000,1.02252289e+00,8.53760384e-01
0.96200,1.02291156e+00,8.53035583e-01
0.96400,1.02327996e+00,8.52309191e-01
0.96600,1.02362824e+00,8.51581224e-01
0.96800,1.02395651e+00,8.50851698e-01
0.97000,1.02426493e+00,8.50120631e-01
0.97200,1.02455362e+00,8.49388039e-01
0.97400,1.02482272e+00,8.48653939e-01
0.97600,1.02507236e+00,8.47918346e-01
0.97800,1.02530267e+00,8.47181278e-01
0.98000,1.02551380e+00,8.46442751e-01
0.98200,1.02570586e+00,8.45702781e-01
0.98400,1.02587900e+00,8.44961385e-01
0.98600,1.02603335e+00,8.44218580e-01
0.98800,1.02616903e+00,8.43474383e-01
0.99000,1.02628618e+00,8.42728809e-01
0.99200,1.02638493e+00,8.41981875e-01
0.99400,1.02646541e+00,8.41233598e-01
0.99600,1.02652776e+00,8.40483995e-01
0.99800,1.02657209e+00,8.39733082e-01
1.00000,1.02659854e+00,8.38980874e-01
1.00200,1.02660724e+00,8.38227390e-01
1.00400,1.02659832e+00,8.37472645e-01
1.00600,1.02657190e+00,8.36716656e-01
1.00800,1.02652812e+00,8.35959439e-01
1.01000,1.02646710e+00,8.35201011e-01
1.01200,1.02638897e+00,8.34441388e-01
1.01400,1.02629385e+00,8.33680586e-01
1.01600,1.02618187e+00,8.32918622e-01
1.01800,1.02605316e+00,8.32155512e-01
1.02000,1.02590784e+00,8.31391272e-01
1.02200,1.02574604e+00,8.30625918e-01
1.02400,1.02556788e+00,8.29859468e-01
1.02600,1.02537348e+00,8.29091936e-01
1.02800,1.02516297e+00,8.28323339e-01
1.03000,1.02493647e+00,8.27553693e-01
1.03200,1.02469411e+00,8.26783015e-01
1.03400,1.02443601e+00,8.26011320e-01
1.03600,1.02416228e+00,8.25238624e-01
1.03800,1.02387305e+00,8.24464943e-01
1.04000,1.02356844e+00,8.23690293e-01
1.04200,1.02324857e+00,8.22914691e-01
1.04400,1.02291357e+00,8.22138151e-01
1.04600,1.02256354e+00,8.21360689e-01
1.04800,1.02219861e+00,8.20582322e-01
1.05000,1.02181890e+00,8.19803065e-01
1.05200,1.02142452e+00,8.19022934e-01
1.05400,1.02101560e+00,8.18241943e-01
1.05600,1.02059225e+00,8.17460110e-01
1.05800,1.02015458e+00,8.16677448e-01
1.06000,1.01970272e+00,8.15893974e-01
1.06200,1.01923677e+00,8.15109703e-01
1.06400,1.01875686e+00,8.14324650e-01
1.06600,1.01826309e+00,8.13538831e-01
1.06800,1.01775559e+00,8.12752261e-01
1.07000,1.01723446e+00,8.11964954e-01
1.07200,1.01669982e+00,8.11176927e-01
1.07400,1.01615179e+00,8.10388193e-01
1.07600,1.01559046e+00,8.09598769e-01
1.07800,1.01501597e+00,8.08808668e-01
1.08000,1.01442840e+00,8.08017907e-01
1.08200,1.01382789e+00,8.07226498e-01
1.08400,1.01321453e+00,8.06434458e-01
1.08600,1.01258844e+00,8.05641801e-01
1.08800,1.01194973e+00,8.04848542e-01
1.09000,1.01129850e+00,8.04054695e-01
1.09200,1.01063487e+00,8.03260274e-01
1.09400,1.00995893e+00,8.02465294e-01
1.09600,1.00927080e+00,8.01669769e-01
1.09800,1.00857059e+00,8.00873715e-01
1.10000,1.00785840e+00,8.00077143e-01
1.10200,1.00713434e+00,7.99280070e-01
1.10400,1.00639850e+00,7.98482509e-01
1.10600,1.00565100e+00,7.97684474e-01
1.10800,1.00489195e+00,7.96885979e-01
1.11000,1.00412144e+00,7.96087038e-01
1.11200,1.00333957e+00,7.95287664e-01
1.11400,1.00254645e+00,7.94487872e-01
1.11600,1.00174219e+00,7.93687675e-01
1.11800,1.00092688e+00,7.92887086e-01
1.12000,1.00010062e+00,7.92086119e-01
1.12200,9.99263522e-01,7.91284788e-01
1.12400,9.98415677e-01,7.90483106e-01
1.12600,9.97557186e-01,7.89681086e-01
1.12800,9.96688149e-01,7.88878742e-01
1.13000,9.95808665e-01,7.88076086e-01
1.13200,9.94918831e-01,7.87273132e-01
1.13400,9.94018746e-01,7.86469893e-01
1.13600,9.93108505e-01,7.85666381e-01
1.13800,9.92188206e-01,7.84862610e-01
1.14000,9.91257945e-01,7.84058592e-01
1.14200,9.90317817e-01,7.83254340e-01
1.14400,9.89367918e-01,7.82449867e-01
1.14600,9.88408341e-01,7.81645185e-01
1.14800,9.87439181e-01,7.80840306e-01
1.15000,9.86460532e-01,7.80035244e-01
1.15200,9.85472485e-01,7.79230010e-01
1.15400,9.84475135e-01,7.78424616e-01
1.15600,9.83468572e-01,7.77619076e-01
1.15800,9.82452889e-01,7.76813400e-01
1.16000,9.81428176e-01,7.76007602e-01
1.16200,9.80394525e-01,7.75201692e-01
1.16400,9.79352024e-01,7.74395684e-01
1.16600,9.78300763e-01,7.73589587e-01
1.16800,9.77240832e-01,7.72783416e-01
1.17000,9.76172319e-01,7.71977180e-01
1.17200,9.75095312e-01,7.71170892e-01
1.17400,9.74009898e-01,7.70364563e-01
1.17600,9.72916165e-01,7.69558204e-01
1.17800,9.71814199e-01,7.68751827e-01
1.18000,9.70704086e-01,7.67945443e-01
1.18200,9.69585912e-01,7.67139064e-01
1.18400,9.68459761e-01,7.66332700e-01
1.18600,9.67325719e-01,7.65526362e-01
1.18800,9.66183870e-01,7.64720062e-01
1.19000,9.65034296e-01,7.63913810e-01
1.19200,9.63877082e-01,7.63107618e-01
1.19400,9.62712309e-01,7.62301495e-01
1.19600,9.61540061e-01,7.61495452e-01
1.19800,9.60360418e-01,7.60689501e-01
