r_bohr,u_c,V_H_c
0.10200,2.49936250e+00,8.15259077e+00
0.10400,2.48522346e+00,8.05962588e+00
0.10600,2.47028880e+00,7.96786140e+00
0.10800,2.45460741e+00,7.87730379e+00
0.11000,2.43822615e+00,7.78795741e+00
0.11200,2.42118997e+00,7.69982474e+00
0.11400,2.40354192e+00,7.61290650e+00
0.11600,2.38532326e+00,7.52720180e+00
0.11800,2.36657353e+00,7.44270830e+00
0.12000,2.34733057e+00,7.35942225e+00
0.12200,2.32763065e+00,7.27733871e+00
0.12400,2.30750847e+00,7.19645156e+00
0.12600,2.28699725e+00,7.11675369e+00
0.12800,2.26612877e+00,7.03823700e+00
0.13000,2.24493344e+00,6.96089258e+00
0.13200,2.22344033e+00,6.88471072e+00
0.13400,2.20167725e+00,6.80968101e+00
0.13600,2.17967076e+00,6.73579243e+00
0.13800,2.15744624e+00,6.66303338e+00
0.14000,2.13502793e+00,6.59139178e+00
0.14200,2.11243899e+00,6.52085507e+00
0.14400,2.08970150e+00,6.45141035e+00
0.14600,2.06683654e+00,6.38304433e+00
0.14800,2.04386421e+00,6.31574346e+00
0.15000,2.02080367e+00,6.24949391e+00
0.15200,1.99767317e+00,6.18428167e+00
0.15400,1.97449009e+00,6.12009251e+00
0.15600,1.95127099e+00,6.05691208e+00
0.15800,1.92803160e+00,5.99472593e+00
0.16000,1.90478690e+00,5.93351949e+00
0.16200,1.88155111e+00,5.87327817e+00
0.16400,1.85833775e+00,5.81398733e+00
0.16600,1.83515963e+00,5.75563232e+00
0.16800,1.81202892e+00,5.69819850e+00
0.17000,1.78895714e+00,5.64167127e+00
0.17200,1.76595523e+00,5.58603607e+00
0.17400,1.74303349e+00,5.53127840e+00
0.17600,1.72020171e+00,5.47738385e+00
0.17800,1.69746912e+00,5.42433808e+00
0.18000,1.67484441e+00,5.37212689e+00
0.18200,1.65233581e+00,5.32073615e+00
0.18400,1.62995103e+00,5.27015190e+00
0.18600,1.60769737e+00,5.22036027e+00
0.18800,1.58558163e+00,5.17134757e+00
0.19000,1.56361025e+00,5.12310023e+00
0.19200,1.54178921e+00,5.07560486e+00
0.19400,1.52012414e+00,5.02884820e+00
0.19600,1.49862026e+00,4.98281718e+00
0.19800,1.47728248e+00,4.93749889e+00
0.20000,1.45611533e+00,4.89288060e+00
0.20200,1.43512302e+00,4.84894976e+00
0.20400,1.41430945e+00,4.80569398e+00
0.20600,1.39367823e+00,4.76310107e+00
0.20800,1.37323266e+00,4.72115903e+00
0.21000,1.35297577e+00,4.67985601e+00
0.21200,1.33291034e+00,4.63918038e+00
0.21400,1.31303889e+00,4.59912069e+00
0.21600,1.29336370e+00,4.55966566e+00
0.21800,1.27388680e+00,4.52080422e+00
0.22000,1.25461004e+00,4.48252547e+00
0.22200,1.23553502e+00,4.44481870e+00
0.22400,1.21666316e+00,4.40767338e+00
0.22600,1.19799569e+00,4.37107917e+00
0.22800,1.17953365e+00,4.33502592e+00
0.23000,1.16127790e+00,4.29950365e+00
0.23200,1.14322915e+00,4.26450257e+00
0.23400,1.12538793e+00,4.23001307e+00
0.23600,1.10775465e+00,4.19602569e+00
0.23800,1.09032954e+00,4.16253118e+00
0.24000,1.07311273e+00,4.12952044e+00
0.24200,1.05610419e+00,4.09698457e+00
0.24400,1.03930379e+00,4.06491480e+00
0.24600,1.02271126e+00,4.03330255e+00
0.24800,1.00632623e+00,4.00213941e+00
0.25000,9.90148242e-01,3.97141712e+00
0.25200,9.74176707e-01,3.94112759e+00
0.25400,9.58410961e-01,3.91126287e+00
0.25600,9.42850246e-01,3.88181519e+00
0.25800,9.27493720e-01,3.85277691e+00
0.26000,9.12340459e-01,3.82414056e+00
0.26200,8.97389467e-01,3.79589881e+00
0.26400,8.82639674e-01,3.76804447e+00
0.26600,8.68089945e-01,3.74057050e+00
0.26800,8.53739081e-01,3.71346999e+00
0.27000,8.39585825e-01,3.68673620e+00
0.27200,8.25628865e-01,3.66036248e+00
0.27400,8.11866835e-01,3.63434235e+00
0.27600,7.98298323e-01,3.60866944e+00
0.27800,7.84921870e-01,3.58333752e+00
0.28000,7.71735977e-01,3.55834048e+00
0.28200,7.58739102e-01,3.53367234e+00
0.28400,7.45929672e-01,3.50932724e+00
0.28600,7.33306076e-01,3.48529942e+00
0.28800,7.20866674e-01,3.46158327e+00
0.29000,7.08609798e-01,3.43817327e+00
0.29200,6.96533751e-01,3.41506401e+00
0.29400,6.84636817e-01,3.39225022e+00
0.29600,6.72917255e-01,3.36972670e+00
0.29800,6.61373304e-01,3.34748837e+00
0.30000,6.50003189e-01,3.32553027e+00
0.30200,6.38805115e-01,3.30384752e+00
0.30400,6.27777278e-01,3.28243535e+00
0.30600,6.16917857e-01,3.26128908e+00
0.30800,6.06225025e-01,3.24040412e+00
0.31000,5.95696944e-01,3.21977599e+00
0.31200,5.85331769e-01,3.19940029e+00
0.31400,5.75127650e-01,3.17927272e+00
0.31600,5.65082731e-01,3.15938904e+00
0.31800,5.55195155e-01,3.13974514e+00
0.32000,5.45463061e-01,3.12033694e+00
0.32200,5.35884589e-01,3.10116049e+00
0.32400,5.26457879e-01,3.08221190e+00
0.32600,5.17181072e-01,3.06348735e+00
0.32800,5.08052313e-01,3.04498311e+00
0.33000,4.99069748e-01,3.02669552e+00
0.33200,4.90231530e-01,3.00862099e+00
0.33400,4.81535816e-01,2.99075601e+00
0.33600,4.72980769e-01,2.97309714e+00
0.33800,4.64564560e-01,2.95564100e+00
0.34000,4.56285367e-01,2.93838428e+00
0.34200,4.48141376e-01,2.92132374e+00
0.34400,4.40130782e-01,2.90445620e+00
0.34600,4.32251791e-01,2.88777856e+00
0.34800,4.24502618e-01,2.87128775e+00
0.35000,4.16881489e-01,2.85498079e+00
0.35200,4.09386641e-01,2.83885474e+00
0.35400,4.02016324e-01,2.82290672e+00
0.35600,3.94768798e-01,2.80713392e+00
0.35800,3.87642338e-01,2.79153358e+00
0.36000,3.80635230e-01,2.77610297e+00
0.36200,3.73745776e-01,2.76083945e+00
0.36400,3.66972289e-01,2.74574041e+00
0.36600,3.60313097e-01,2.73080330e+00
0.36800,3.53766544e-01,2.71602560e+00
0.37000,3.47330987e-01,2.70140487e+00
0.37200,3.41004797e-01,2.68693869e+00
0.37400,3.34786363e-01,2.67262470e+00
0.37600,3.28674087e-01,2.65846058e+00
0.37800,3.22666386e-01,2.64444406e+00
0.38000,3.16761696e-01,2.63057290e+00
0.38200,3.10958465e-01,2.61684492e+00
0.38400,3.05255160e-01,2.60325797e+00
0.38600,2.99650262e-01,2.58980995e+00
0.38800,2.94142269e-01,2.57649879e+00
0.39000,2.88729696e-01,2.56332246e+00
0.39200,2.83411074e-01,2.55027897e+00
0.39400,2.78184949e-01,2.53736637e+00
0.39600,2.73049885e-01,2.52458274e+00
0.39800,2.68004462e-01,2.51192620e+00
0.40000,2.63047278e-01,2.49939492e+00
0.40200,2.58176945e-01,2.48698707e+00
0.40400,2.53392093e-01,2.47470087e+00
0.40600,2.48691370e-01,2.46253459e+00
0.40800,2.44073437e-01,2.45048651e+00
0.41000,2.39536975e-01,2.43855494e+00
0.41200,2.35080679e-01,2.42673824e+00
0.41400,2.30703262e-01,2.41503478e+00
0.41600,2.26403453e-01,2.40344297e+00
0.41800,2.22179998e-01,2.39196125e+00
0.42000,2.18031658e-01,2.38058808e+00
0.42200,2.13957210e-01,2.36932195e+00
0.42400,2.09955450e-01,2.35816138e+00
0.42600,2.06025187e-01,2.34710492e+00
0.42800,2.02165246e-01,2.33615113e+00
0.43000,1.98374472e-01,2.32529862e+00
0.43200,1.94651720e-01,2.31454601e+00
0.43400,1.90995864e-01,2.30389193e+00
0.43600,1.87405795e-01,2.29333506e+00
0.43800,1.83880415e-01,2.28287410e+00
0.44000,1.80418647e-01,2.27250774e+00
0.44200,1.77019423e-01,2.26223474e+00
0.44400,1.73681696e-01,2.25205385e+00
0.44600,1.70404431e-01,2.24196386e+00
0.44800,1.67186607e-01,2.23196355e+00
0.45000,1.64027220e-01,2.22205176e+00
0.45200,1.60925280e-01,2.21222733e+00
0.45400,1.57879811e-01,2.20248911e+00
0.45600,1.54889852e-01,2.19283599e+00
0.45800,1.51954456e-01,2.18326687e+00
0.46000,1.49072689e-01,2.17378066e+00
0.46200,1.46243633e-01,2.16437631e+00
0.46400,1.43466382e-01,2.15505276e+00
0.46600,1.40740045e-01,2.14580899e+00
0.46800,1.38063743e-01,2.13664399e+00
0.47000,1.35436613e-01,2.12755675e+00
0.47200,1.32857803e-01,2.11854631e+00
0.47400,1.30326474e-01,2.10961170e+00
0.47600,1.27841801e-01,2.10075198e+00
0.47800,1.25402972e-01,2.09196620e+00
0.48000,1.23009187e-01,2.08325346e+00
0.48200,1.20659659e-01,2.07461286e+00
0.48400,1.18353611e-01,2.06604351e+00
0.48600,1.16090283e-01,2.05754453e+00
0.48800,1.13868922e-01,2.04911507e+00
0.49000,1.11688791e-01,2.04075428e+00
0.49200,1.09549162e-01,2.03246133e+00
0.49400,1.07449320e-01,2.02423541e+00
0.49600,1.05388561e-01,2.01607571e+00
0.49800,1.03366193e-01,2.00798143e+00
0.50000,1.01381533e-01,1.99995179e+00
0.50200,9.94339121e-02,1.99198604e+00
0.50400,9.75226705e-02,1.98408341e+00
0.50600,9.56471596e-02,1.97624315e+00
0.50800,9.38067413e-02,1.96846454e+00
0.51000,9.20007880e-02,1.96074686e+00
0.51200,9.02286824e-02,1.95308939e+00
0.51400,8.84898175e-02,1.94549143e+00
0.51600,8.67835961e-02,1.93795230e+00
0.51800,8.51094314e-02,1.93047132e+00
0.52000,8.34667457e-02,1.92304782e+00
0.52200,8.18549715e-02,1.91568114e+00
0.52400,8.02735506e-02,1.90837064e+00
0.52600,7.87219340e-02,1.90111567e+00
0.52800,7.71995821e-02,1.89391561e+00
0.53000,7.57059645e-02,1.88676984e+00
0.53200,7.42405594e-02,1.87967775e+00
0.53400,7.28028543e-02,1.87263873e+00
0.53600,7.13923450e-02,1.86565221e+00
0.53800,7.00085362e-02,1.85871758e+00
0.54000,6.86509407e-02,1.85183428e+00
0.54200,6.73190799e-02,1.84500175e+00
0.54400,6.60124834e-02,1.83821941e+00
0.54600,6.47306886e-02,1.83148673e+00
0.54800,6.34732412e-02,1.82480316e+00
0.55000,6.22396946e-02,1.81816817e+00
0.55200,6.10296097e-02,1.81158122e+00
0.55400,5.98425553e-02,1.80504181e+00
0.55600,5.86781076e-02,1.79854942e+00
0.55800,5.75358500e-02,1.79210354e+00
0.56000,5.64153734e-02,1.78570368e+00
0.56200,5.53162757e-02,1.77934935e+00
0.56400,5.42381617e-02,1.77304006e+00
0.56600,5.31806434e-02,1.76677534e+00
0.56800,5.21433394e-02,1.76055471e+00
0.57000,5.11258751e-02,1.75437773e+00
0.57200,5.01278823e-02,1.74824391e+00
0.57400,4.91489996e-02,1.74215283e+00
0.57600,4.81888717e-02,1.73610403e+00
0.57800,4.72471498e-02,1.73009707e+00
0.58000,4.63234910e-02,1.72413153e+00
0.58200,4.54175589e-02,1.71820697e+00
0.58400,4.45290226e-02,1.71232298e+00
0.58600,4.36575574e-02,1.70647914e+00
0.58800,4.28028444e-02,1.70067504e+00
0.59000,4.19645702e-02,1.69491028e+00
0.59200,4.11424271e-02,1.68918446e+00
0.59400,4.03361129e-02,1.68349719e+00
0.59600,3.95453309e-02,1.67784808e+00
0.59800,3.87697896e-02,1.67223674e+00
0.60000,3.80092028e-02,1.66666281e+00
0.60200,3.72632895e-02,1.66112590e+00
0.60400,3.65317736e-02,1.65562565e+00
0.60600,3.58143842e-02,1.65016170e+00
0.60800,3.51108551e-02,1.64473369e+00
0.61000,3.44209251e-02,1.63934126e+00
0.61200,3.37443375e-02,1.63398408e+00
0.61400,3.30808406e-02,1.62866179e+00
0.61600,3.24301869e-02,1.62337405e+00
0.61800,3.17921336e-02,1.61812053e+00
0.62000,3.11664424e-02,1.61290090e+00
0.62200,3.05528791e-02,1.60771483e+00
0.62400,2.99512139e-02,1.60256200e+00
0.62600,2.93612214e-02,1.59744209e+00
0.62800,2.87826799e-02,1.59235479e+00
0.63000,2.82153722e-02,1.58729978e+00
0.63200,2.76590847e-02,1.58227676e+00
0.63400,2.71136080e-02,1.57728543e+00
0.63600,2.65787365e-02,1.57232549e+00
0.63800,2.60542681e-02,1.56739664e+00
0.64000,2.55400049e-02,1.56249860e+00
0.64200,2.50357522e-02,1.55763107e+00
0.64400,2.45413193e-02,1.55279376e+00
0.64600,2.40565186e-02,1.54798641e+00
0.64800,2.35811663e-02,1.54320873e+00
0.65000,2.31150818e-02,1.53846045e+00
0.65200,2.26580880e-02,1.53374130e+00
0.65400,2.22100109e-02,1.52905101e+00
0.65600,2.17706800e-02,1.52438931e+00
0.65800,2.13399278e-02,1.51975595e+00
0.66000,2.09175897e-02,1.51515067e+00
0.66200,2.05035046e-02,1.51057322e+00
0.66400,2.00975141e-02,1.50602333e+00
0.66600,1.96994629e-02,1.50150078e+00
0.66800,1.93091984e-02,1.49700530e+00
0.67000,1.89265712e-02,1.49253666e+00
0.67200,1.85514342e-02,1.48809462e+00
0.67400,1.81836436e-02,1.48367893e+00
0.67600,1.78230579e-02,1.47928938e+00
0.67800,1.74695384e-02,1.47492572e+00
0.68000,1.71229489e-02,1.47058773e+00
0.68200,1.67831559e-02,1.46627518e+00
0.68400,1.64500284e-02,1.46198785e+00
0.68600,1.61234377e-02,1.45772551e+00
0.68800,1.58032577e-02,1.45348796e+00
0.69000,1.54893645e-02,1.44927497e+00
0.69200,1.51816368e-02,1.44508633e+00
0.69400,1.48799552e-02,1.44092184e+00
0.69600,1.45842030e-02,1.43678127e+00
0.69800,1.42942653e-02,1.43266444e+00
0.70000,1.40100297e-02,1.42857112e+00
0.70200,1.37313857e-02,1.42450114e+00
0.70400,1.34582249e-02,1.42045427e+00
0.70600,1.31904411e-02,1.41643033e+00
0.70800,1.29279300e-02,1.41242913e+00
0.71000,1.26705894e-02,1.40845047e+00
0.71200,1.24183188e-02,1.40449416e+00
0.71400,1.21710199e-02,1.40056001e+00
0.71600,1.19285960e-02,1.39664784e+00
0.71800,1.16909524e-02,1.39275747e+00
0.72000,1.14579963e-02,1.38888871e+00
0.72200,1.12296363e-02,1.38504138e+00
0.72400,1.10057832e-02,1.38121531e+00
0.72600,1.07863491e-02,1.37741031e+00
0.72800,1.05712481e-02,1.37362623e+00
0.73000,1.03603956e-02,1.36986287e+00
0.73200,1.01537090e-02,1.36612008e+00
0.73400,9.95110694e-03,1.36239769e+00
0.73600,9.75250985e-03,1.35869553e+00
0.73800,9.55783955e-03,1.35501344e+00
0.74000,9.36701941e-03,1.35135124e+00
0.74200,9.17997426e-03,1.34770879e+00
0.74400,8.99663036e-03,1.34408592e+00
0.74600,8.81691538e-03,1.34048248e+00
0.74800,8.64075841e-03,1.33689831e+00
0.75000,8.46808986e-03,1.33333325e+00
0.75200,8.29884150e-03,1.32978715e+00
0.75400,8.13294640e-03,1.32625987e+00
0.75600,7.97033894e-03,1.32275125e+00
0.75800,7.81095473e-03,1.31926115e+00
0.76000,7.65473064e-03,1.31578941e+00
0.76200,7.50160475e-03,1.31233590e+00
0.76400,7.35151633e-03,1.30890047e+00
0.76600,7.20440582e-03,1.30548297e+00
0.76800,7.06021482e-03,1.30208328e+00
0.77000,6.91888604e-03,1.29870125e+00
0.77200,6.78036331e-03,1.29533674e+00
0.77400,6.64459153e-03,1.29198962e+00
0.77600,6.51151669e-03,1.28865975e+00
0.77800,6.38108579e-03,1.28534700e+00
0.78000,6.25324688e-03,1.28205124e+00
0.78200,6.12794901e-03,1.27877234e+00
0.78400,6.00514221e-03,1.27551017e+00
0.78600,5.88477747e-03,1.27226460e+00
0.78800,5.76680676e-03,1.26903550e+00
0.79000,5.65118296e-03,1.26582276e+00
0.79200,5.53785985e-03,1.26262623e+00
0.79400,5.42679213e-03,1.25944582e+00
0.79600,5.31793538e-03,1.25628138e+00
0.79800,5.21124602e-03,1.25313281e+00
0.80000,5.10668134e-03,1.24999998e+00
0.80200,5.00419944e-03,1.24688277e+00
0.80400,4.90375925e-03,1.24378107e+00
0.80600,4.80532050e-03,1.24069477e+00
0.80800,4.70884368e-03,1.23762374e+00
0.81000,4.61429008e-03,1.23456788e+00
0.81200,4.52162173e-03,1.23152708e+00
0.81400,4.43080139e-03,1.22850121e+00
0.81600,4.34179256e-03,1.22549018e+00
0.81800,4.25455944e-03,1.22249387e+00
0.82000,4.16906694e-03,1.21951218e+00
0.82200,4.08528065e-03,1.21654500e+00
0.82400,4.00316683e-03,1.21359222e+00
0.82600,3.92269240e-03,1.21065374e+00
0.82800,3.84382492e-03,1.20772946e+00
0.83000,3.76653259e-03,1.20481927e+00
0.83200,3.69078423e-03,1.20192307e+00
0.83400,3.61654928e-03,1.19904076e+00
0.83600,3.54379775e-03,1.19617224e+00
0.83800,3.47250027e-03,1.19331741e+00
0.84000,3.40262802e-03,1.19047618e+00
0.84200,3.33415276e-03,1.18764845e+00
0.84400,3.26704680e-03,1.18483412e+00
0.84600,3.20128297e-03,1.18203309e+00
0.84800,3.13683467e-03,1.17924528e+00
0.85000,3.07367580e-03,1.17647058e+00
0.85200,3.01178078e-03,1.17370891e+00
0.85400,2.95112451e-03,1.17096018e+00
0.85600,2.89168241e-03,1.16822429e+00
0.85800,2.83343038e-03,1.16550116e+00
0.86000,2.77634477e-03,1.16279069e+00
0.86200,2.72040241e-03,1.16009280e+00
0.86400,2.66558060e-03,1.15740740e+00
0.86600,2.61185706e-03,1.15473441e+00
0.86800,2.55920996e-03,1.15207373e+00
0.87000,2.50761790e-03,1.14942528e+00
0.87200,2.45705990e-03,1.14678899e+00
0.87400,2.40751539e-03,1.14416476e+00
0.87600,2.35896421e-03,1.14155251e+00
0.87800,2.31138659e-03,1.13895216e+00
0.88000,2.26476316e-03,1.13636363e+00
0.88200,2.21907492e-03,1.13378685e+00
0.88400,2.17430325e-03,1.13122172e+00
0.88600,2.13042990e-03,1.12866817e+00
0.88800,2.08743698e-03,1.12612612e+00
0.89000,2.04530693e-03,1.12359550e+00
0.89200,2.00402258e-03,1.12107623e+00
0.89400,1.96356706e-03,1.11856823e+00
0.89600,1.92392386e-03,1.11607143e+00
0.89800,1.88507677e-03,1.11358574e+00
0.90000,1.84700992e-03,1.11111111e+00
0.90200,1.80970774e-03,1.10864745e+00
0.90400,1.77315499e-03,1.10619469e+00
0.90600,1.73733671e-03,1.10375276e+00
0.90800,1.70223824e-03,1.10132158e+00
0.91000,1.66784521e-03,1.09890110e+00
0.91200,1.63414353e-03,1.09649123e+00
0.91400,1.60111941e-03,1.09409190e+00
0.91600,1.56875932e-03,1.09170306e+00
0.91800,1.53704997e-03,1.08932462e+00
0.92000,1.50597839e-03,1.08695652e+00
0.92200,1.47553181e-03,1.08459870e+00
0.92400,1.44569776e-03,1.08225108e+00
0.92600,1.41646398e-03,1.07991361e+00
0.92800,1.38781848e-03,1.07758621e+00
0.93000,1.35974949e-03,1.07526882e+00
0.93200,1.33224548e-03,1.07296137e+00
0.93400,1.30529515e-03,1.07066381e+00
0.93600,1.27888742e-03,1.06837607e+00
0.93800,1.25301144e-03,1.06609808e+00
0.94000,1.22765657e-03,1.06382979e+00
0.94200,1.20281236e-03,1.06157112e+00
0.94400,1.17846860e-03,1.05932203e+00
0.94600,1.15461528e-03,1.05708245e+00
0.94800,1.13124256e-03,1.05485232e+00
0.95000,1.10834082e-03,1.05263158e+00
0.95200,1.08590062e-03,1.05042017e+00
0.95400,1.06391273e-03,1.04821803e+00
0.95600,1.04236807e-03,1.04602510e+00
0.95800,1.02125776e-03,1.04384134e+00
0.96000,1.00057309e-03,1.04166667e+00
0.96200,9.80305539e-04,1.03950104e+00
0.96400,9.60446732e-04,1.03734440e+00
0.96600,9.40988477e-04,1.03519669e+00
0.96800,9.21922737e-04,1.03305785e+00
0.97000,9.03241640e-04,1.03092783e+00
0.97200,8.84937468e-04,1.02880658e+00
0.97400,8.67002657e-04,1.02669405e+00
0.97600,8.49429795e-04,1.02459016e+00
0.97800,8.32211617e-04,1.02249489e+00
0.98000,8.15341001e-04,1.02040816e+00
0.98200,7.98810971e-04,1.01832994e+00
0.98400,7.82614686e-04,1.01626016e+00
0.98600,7.66745443e-04,1.01419878e+00
0.98800,7.51196674e-04,1.01214575e+00
0.99000,7.35961941e-04,1.01010101e+00
0.99200,7.21034933e-04,1.00806452e+00
0.99400,7.06409466e-04,1.00603622e+00
0.99600,6.92079482e-04,1.00401606e+00
0.99800,6.78039039e-04,1.00200401e+00
1.00000,6.64282319e-04,1.00000000e+00
1.00200,6.50803615e-04,9.98003992e-01
1.00400,6.37597338e-04,9.96015936e-01
1.00600,6.24658008e-04,9.94035785e-01
1.00800,6.11980256e-04,9.92063492e-01
1.01000,5.99558821e-04,9.90099010e-01
1.01200,5.87388545e-04,9.88142292e-01
1.01400,5.75464375e-04,9.86193294e-01
1.01600,5.63781357e-04,9.84251968e-01
1.01800,5.52334638e-04,9.82318271e-01
1.02000,5.41119462e-04,9.80392157e-01
1.02200,5.30131167e-04,9.78473581e-01
1.02400,5.19365184e-04,9.76562500e-01
1.02600,5.08817038e-04,9.74658869e-01
1.02800,4.98482341e-04,9.72762646e-01
1.03000,4.88356793e-04,9.70873786e-01
1.03200,4.78436182e-04,9.68992248e-01
1.03400,4.68716379e-04,9.67117988e-01
1.03600,4.59193336e-04,9.65250965e-01
1.03800,4.49863090e-04,9.63391137e-01
1.04000,4.40721755e-04,9.61538462e-01
1.04200,4.31765522e-04,9.59692898e-01
1.04400,4.22990661e-04,9.57854406e-01
1.04600,4.14393514e-04,9.56022945e-01
1.04800,4.05970498e-04,9.54198473e-01
1.05000,3.97718102e-04,9.52380952e-01
1.05200,3.89632884e-04,9.50570342e-01
1.05400,3.81711473e-04,9.48766603e-01
1.05600,3.73950563e-04,9.46969697e-01
1.05800,3.66346917e-04,9.45179584e-01
1.06000,3.58897361e-04,9.43396226e-01
1.06200,3.51598787e-04,9.41619586e-01
1.06400,3.44448146e-04,9.39849624e-01
1.06600,3.37442453e-04,9.38086304e-01
1.06800,3.30578782e-04,9.36329588e-01
1.07000,3.23854265e-04,9.34579439e-01
1.07200,3.17266093e-04,9.32835821e-01
1.07400,3.10811514e-04,9.31098696e-01
1.07600,3.04487827e-04,9.29368030e-01
1.07800,2.98292391e-04,9.27643785e-01
1.08000,2.92222614e-04,9.25925926e-01
1.08200,2.86275959e-04,9.24214418e-01
1.08400,2.80449936e-04,9.22509225e-01
1.08600,2.74742109e-04,9.20810313e-01
1.08800,2.69150090e-04,9.19117647e-01
1.09000,2.63671538e-04,9.17431193e-01
1.09200,2.58304159e-04,9.15750916e-01
1.09400,2.53045706e-04,9.14076782e-01
1.09600,2.47893978e-04,9.12408759e-01
1.09800,2.42846815e-04,9.10746812e-01
1.10000,2.37902105e-04,9.09090909e-01
1.10200,2.33057774e-04,9.07441016e-01
1.10400,2.28311794e-04,9.05797101e-01
1.10600,2.23662175e-04,9.04159132e-01
1.10800,2.19106967e-04,9.02527076e-01
1.11000,2.14644260e-04,9.00900901e-01
1.11200,2.10272184e-04,8.99280576e-01
1.11400,2.05988903e-04,8.97666068e-01
1.11600,2.01792622e-04,8.96057348e-01
1.11800,1.97681580e-04,8.94454383e-01
1.12000,1.93654051e-04,8.92857143e-01
1.12200,1.89708345e-04,8.91265597e-01
1.12400,1.85842806e-04,8.89679715e-01
1.12600,1.82055810e-04,8.88099467e-01
1.12800,1.78345767e-04,8.86524823e-01
1.13000,1.74711119e-04,8.84955752e-01
1.13200,1.71150340e-04,8.83392226e-01
1.13400,1.67661932e-04,8.81834215e-01
1.13600,1.64244431e-04,8.80281690e-01
1.13800,1.60896399e-04,8.78734622e-01
1.14000,1.57616430e-04,8.77192982e-01
1.14200,1.54403144e-04,8.75656743e-01
1.14400,1.51255191e-04,8.74125874e-01
1.14600,1.48171246e-04,8.72600349e-01
1.14800,1.45150013e-04,8.71080139e-01
1.15000,1.42190220e-04,8.69565217e-01
1.15200,1.39290622e-04,8.68055556e-01
1.15400,1.36449999e-04,8.66551127e-01
1.15600,1.33667155e-04,8.65051903e-01
1.15800,1.30940918e-04,8.63557858e-01
1.16000,1.28270142e-04,8.62068966e-01
1.16200,1.25653701e-04,8.60585198e-01
1.16400,1.23090494e-04,8.59106529e-01
1.16600,1.20579440e-04,8.57632933e-01
1.16800,1.18119483e-04,8.56164384e-01
1.17000,1.15709585e-04,8.54700855e-01
1.17200,1.13348731e-04,8.53242321e-01
1.17400,1.11035926e-04,8.51788756e-01
1.17600,1.08770196e-04,8.50340136e-01
1.17800,1.06550584e-04,8.48896435e-01
1.18000,1.04376156e-04,8.47457627e-01
1.18200,1.02245994e-04,8.46023689e-01
1.18400,1.00159199e-04,8.44594595e-01
1.18600,9.81148923e-05,8.43170320e-01
1.18800,9.61122104e-05,8.41750842e-01
1.19000,9.41503085e-05,8.40336134e-01
1.19200,9.22283586e-05,8.38926174e-01
1.19400,9.03455497e-05,8.37520938e-01
1.19600,8.85010870e-05,8.36120401e-01
1.19800,8.66941917e-05,8.34724541e-01
1.20000,8.49241009e-05,8.33333333e-01
1.20200,8.31900671e-05,8.31946755e-01
1.20400,8.14913580e-05,8.30564784e-01
1.20600,7.98272560e-05,8.29187396e-01
1.20800,7.81970581e-05,8.27814570e-01
1.21000,7.66000754e-05,8.26446281e-01
1.21200,7.50356332e-05,8.25082508e-01
1.21400,7.35030702e-05,8.23723229e-01
